,일자,CD_91일,콜_금리,국고채_3년,회사채_3년
3681,2015.12.28,1.67,1.49,1.68,2.12
3682,2015.12.29,1.67,1.49,1.66,2.11
3683,2015.12.30,1.67,1.49,1.66,2.11
3684,2015.12.31,1.67,1.52,1.66,2.11
3685,2016.01.04,1.67,1.48,1.63,2.09
3686,2016.01.05,1.67,1.49,1.64,2.10
3687,2016.01.06,1.67,1.49,1.64,2.10
3688,2016.01.07,1.67,1.49,1.64,2.10
3689,2016.01.08,1.67,1.49,1.67,2.12
3690,2016.01.11,1.67,1.49,1.64,2.09
3691,2016.01.12,1.67,1.50,1.64,2.10
3692,2016.01.13,1.67,1.50,1.63,2.09
3693,2016.01.14,1.67,1.49,1.65,2.11
3694,2016.01.15,1.67,1.50,1.65,2.11
3695,2016.01.18,1.67,1.50,1.65,2.11
3696,2016.01.19,1.67,1.48,1.64,2.11
3697,2016.01.20,1.67,1.49,1.62,2.08
3698,2016.01.21,1.67,1.49,1.61,2.08
3699,2016.01.22,1.67,1.48,1.62,2.09
3700,2016.01.25,1.65,1.48,1.62,2.09
3701,2016.01.26,1.65,1.48,1.60,2.07
3702,2016.01.27,1.65,1.48,1.60,2.07
3703,2016.01.28,1.65,1.48,1.62,2.09
3704,2016.01.29,1.65,1.50,1.56,2.04
3705,2016.02.01,1.65,1.49,1.53,2.00
3706,2016.02.02,1.65,1.49,1.52,1.99
3707,2016.02.03,1.65,1.49,1.50,1.97
3708,2016.02.04,1.65,1.51,1.49,1.96
3709,2016.02.05,1.65,1.47,1.51,1.98
3710,2016.02.11,1.64,1.49,1.45,1.92
3711,2016.02.12,1.64,1.48,1.48,1.94
3712,2016.02.15,1.64,1.48,1.49,1.98
3713,2016.02.16,1.63,1.47,1.43,1.91
3714,2016.02.17,1.63,1.48,1.44,1.92
3715,2016.02.18,1.63,1.48,1.45,1.93
3716,2016.02.19,1.63,1.47,1.47,1.94
3717,2016.02.22,1.63,1.48,1.48,1.96
3718,2016.02.23,1.63,1.49,1.48,1.96
3719,2016.02.24,1.63,1.49,1.47,1.95
3720,2016.02.25,1.63,1.49,1.46,1.95
3721,2016.02.26,1.63,1.50,1.45,1.94
3722,2016.02.29,1.63,1.52,1.45,1.94
3723,2016.03.02,1.63,1.50,1.47,1.95
3724,2016.03.03,1.63,1.49,1.50,1.99
3725,2016.03.04,1.63,1.49,1.52,2.00
3726,2016.03.07,1.63,1.49,1.50,1.98
3727,2016.03.08,1.63,1.49,1.48,1.97
3728,2016.03.09,1.63,1.48,1.47,1.96
3729,2016.03.10,1.63,1.50,1.50,1.98
3730,2016.03.11,1.63,1.48,1.55,2.03
3731,2016.03.14,1.63,1.48,1.53,2.01
3732,2016.03.15,1.63,1.48,1.53,2.01
3733,2016.03.16,1.63,1.48,1.54,2.02
3734,2016.03.17,1.63,1.48,1.52,1.99
3735,2016.03.18,1.63,1.49,1.50,1.98
3736,2016.03.21,1.63,1.49,1.50,1.97
3737,2016.03.22,1.63,1.49,1.51,1.99
3738,2016.03.23,1.63,1.49,1.51,1.99
3739,2016.03.24,1.63,1.49,1.50,1.98
3740,2016.03.25,1.63,1.49,1.50,1.97
3741,2016.03.28,1.61,1.49,1.48,1.96
3742,2016.03.29,1.61,1.49,1.45,1.93
3743,2016.03.30,1.61,1.51,1.45,1.93
3744,2016.03.31,1.61,1.53,1.44,1.93
3745,2016.04.01,1.61,1.50,1.45,1.93
3746,2016.04.04,1.61,1.46,1.44,1.92
3747,2016.04.05,1.61,1.49,1.45,1.93
3748,2016.04.06,1.61,1.48,1.46,1.93
3749,2016.04.07,1.61,1.48,1.47,1.94
3750,2016.04.08,1.61,1.48,1.46,1.94
3751,2016.04.11,1.61,1.48,1.47,1.94
3752,2016.04.12,1.61,1.48,1.47,1.94
3753,2016.04.14,1.61,1.49,1.50,1.97
3754,2016.04.15,1.61,1.48,1.49,1.97
3755,2016.04.18,1.61,1.49,1.51,1.98
3756,2016.04.19,1.61,1.48,1.50,1.97
3757,2016.04.20,1.61,1.49,1.47,1.94
3758,2016.04.21,1.61,1.48,1.48,1.95
3759,2016.04.22,1.61,1.48,1.47,1.94
3760,2016.04.25,1.61,1.49,1.46,1.93
3761,2016.04.26,1.61,1.49,1.45,1.92
3762,2016.04.27,1.61,1.48,1.46,1.92
3763,2016.04.28,1.61,1.48,1.45,1.91
3764,2016.04.29,1.61,1.50,1.45,1.92
3765,2016.05.02,1.61,1.48,1.47,1.93
3766,2016.05.03,1.61,1.48,1.45,1.91
3767,2016.05.04,1.61,,1.43,1.90
3768,2016.05.09,1.61,1.48,1.41,1.88
3769,2016.05.10,1.60,1.50,1.41,1.88
3770,2016.05.11,1.60,1.54,1.42,1.88
3771,2016.05.12,1.60,1.49,1.42,1.88
3772,2016.05.13,1.60,1.49,1.44,1.89
3773,2016.05.16,1.58,1.49,1.44,1.89
3774,2016.05.17,1.58,1.49,1.46,1.91
3775,2016.05.18,1.58,1.49,1.47,1.92
3776,2016.05.19,1.56,1.49,1.49,1.94
3777,2016.05.20,1.56,1.49,1.47,1.93
3778,2016.05.23,1.56,1.49,1.47,1.92
3779,2016.05.24,1.56,1.49,1.44,1.90
3780,2016.05.25,1.56,1.49,1.46,1.92
3781,2016.05.26,1.56,1.49,1.47,1.92
3782,2016.05.27,1.56,1.48,1.47,1.92
3783,2016.05.30,1.56,1.48,1.50,1.95
3784,2016.05.31,1.56,1.48,1.49,1.93
3785,2016.06.01,1.56,1.48,1.44,1.89
3786,2016.06.02,1.56,1.49,1.44,1.89
3787,2016.06.03,1.56,1.47,1.42,1.88
3788,2016.06.07,1.56,1.49,1.41,1.86
3789,2016.06.08,1.56,1.48,1.38,1.83
3790,2016.06.09,1.39,1.24,1.35,1.80
3791,2016.06.10,1.39,1.24,1.32,1.79
3792,2016.06.13,1.39,1.24,1.31,1.78
3793,2016.06.14,1.39,1.24,1.34,1.80
3794,2016.06.15,1.39,1.24,1.34,1.80
3795,2016.06.16,1.39,1.24,1.32,1.78
3796,2016.06.17,1.39,1.24,1.33,1.79
3797,2016.06.20,1.39,1.24,1.36,1.82
3798,2016.06.21,1.39,1.24,1.34,1.80
3799,2016.06.22,1.39,1.24,1.36,1.82
3800,2016.06.23,1.39,1.24,1.34,1.80
3801,2016.06.24,1.37,1.24,1.25,1.70
3802,2016.06.27,1.37,1.24,1.24,1.68
3803,2016.06.28,1.37,1.22,1.25,1.69
3804,2016.06.29,1.37,1.22,1.24,1.68
3805,2016.06.30,1.37,1.23,1.25,1.69
3806,2016.07.01,1.37,1.20,1.21,1.65
3807,2016.07.04,1.37,1.20,1.22,1.66
3808,2016.07.05,1.37,1.23,1.22,1.66
3809,2016.07.06,1.37,1.23,1.20,1.64
3810,2016.07.07,1.36,1.23,1.21,1.65
3811,2016.07.08,1.36,1.23,1.22,1.65
3812,2016.07.11,1.36,1.23,1.21,1.64
3813,2016.07.12,1.36,1.23,1.22,1.65
3814,2016.07.13,1.36,1.23,1.21,1.65
3815,2016.07.14,1.36,1.23,1.21,1.64
3816,2016.07.15,1.36,1.23,1.22,1.65
3817,2016.07.18,1.36,1.23,1.23,1.66
3818,2016.07.19,1.36,1.23,1.23,1.66
3819,2016.07.20,1.36,1.23,1.22,1.65
3820,2016.07.21,1.36,1.23,1.23,1.67
3821,2016.07.22,1.36,1.23,1.23,1.66
3822,2016.07.25,1.36,1.23,1.23,1.66
3823,2016.07.26,1.36,1.23,1.22,1.65
3824,2016.07.27,1.36,1.21,1.22,1.65
3825,2016.07.28,1.36,1.22,1.20,1.63
3826,2016.07.29,1.36,1.24,1.22,1.64
3827,2016.08.01,1.36,1.23,1.21,1.64
3828,2016.08.02,1.36,1.23,1.21,1.64
3829,2016.08.03,1.36,1.23,1.25,1.66
3830,2016.08.04,1.36,1.23,1.24,1.65
3831,2016.08.05,1.36,1.23,1.23,1.64
3832,2016.08.08,1.36,1.23,1.25,1.66
3833,2016.08.09,1.36,1.23,1.25,1.66
3834,2016.08.10,1.36,1.23,1.22,1.63
3835,2016.08.11,1.35,1.23,1.22,1.63
3836,2016.08.12,1.35,1.23,1.23,1.64
3837,2016.08.16,1.35,1.23,1.22,1.63
3838,2016.08.17,1.35,1.23,1.23,1.64
3839,2016.08.18,1.34,1.23,1.23,1.63
3840,2016.08.19,1.34,1.23,1.23,1.64
3841,2016.08.22,1.34,1.23,1.23,1.64
3842,2016.08.23,1.34,1.23,1.23,1.63
3843,2016.08.24,1.34,1.24,1.23,1.63
3844,2016.08.25,1.34,1.24,1.24,1.64
3845,2016.08.26,1.34,1.24,1.24,1.64
3846,2016.08.29,1.34,1.24,1.27,1.67
3847,2016.08.30,1.34,1.24,1.28,1.67
3848,2016.08.31,1.34,1.25,1.31,1.69
3849,2016.09.01,1.34,1.24,1.33,1.71
3850,2016.09.02,1.34,1.23,1.33,1.71
3851,2016.09.05,1.34,1.22,1.31,1.69
3852,2016.09.06,1.34,1.24,1.30,1.69
3853,2016.09.07,1.34,1.23,1.28,1.67
3854,2016.09.08,1.34,1.25,1.29,1.68
3855,2016.09.09,1.34,1.25,1.33,1.71
3856,2016.09.12,1.34,1.24,1.36,1.74
3857,2016.09.13,1.34,1.24,1.35,1.73
3858,2016.09.19,1.34,1.24,1.35,1.73
3859,2016.09.20,1.34,1.24,1.34,1.73
3860,2016.09.21,1.34,1.24,1.33,1.72
3861,2016.09.22,1.34,1.24,1.30,1.70
3862,2016.09.23,1.34,1.24,1.30,1.70
3863,2016.09.26,1.34,1.24,1.31,1.71
3864,2016.09.27,1.34,1.24,1.31,1.71
3865,2016.09.28,1.34,1.25,1.30,1.70
3866,2016.09.29,1.34,1.25,1.30,1.70
3867,2016.09.30,1.34,1.26,1.25,1.67
3868,2016.10.04,1.34,1.25,1.28,1.69
3869,2016.10.05,1.34,1.24,1.32,1.73
3870,2016.10.06,1.34,1.24,1.32,1.73
3871,2016.10.07,1.34,1.23,1.33,1.74
3872,2016.10.10,1.34,1.23,1.34,1.75
3873,2016.10.11,1.34,1.24,1.37,1.78
3874,2016.10.12,1.34,1.24,1.35,1.77
3875,2016.10.13,1.34,1.23,1.32,1.75
3876,2016.10.14,1.34,1.24,1.32,1.75
3877,2016.10.17,1.34,1.24,1.35,1.78
3878,2016.10.18,1.34,1.23,1.35,1.78
3879,2016.10.19,1.34,1.23,1.35,1.78
3880,2016.10.20,1.34,1.23,1.35,1.78
3881,2016.10.21,1.36,1.24,1.38,1.80
3882,2016.10.24,1.37,1.24,1.39,1.81
3883,2016.10.25,1.38,1.23,1.40,1.82
3884,2016.10.26,1.39,1.23,1.41,1.83
3885,2016.10.27,1.39,1.23,1.42,1.84
3886,2016.10.28,1.39,1.18,1.44,1.86
3887,2016.10.31,1.39,1.24,1.44,1.85
3888,2016.11.01,1.39,1.22,1.45,1.87
3889,2016.11.02,1.39,1.22,1.44,1.85
3890,2016.11.03,1.39,1.22,1.43,1.85
3891,2016.11.04,1.39,1.24,1.43,1.85
3892,2016.11.07,1.39,1.24,1.43,1.85
3893,2016.11.08,1.39,1.24,1.43,1.84
3894,2016.11.09,1.39,1.24,1.40,1.82
3895,2016.11.10,1.39,1.23,1.47,1.88
3896,2016.11.11,1.39,1.23,1.51,1.92
3897,2016.11.14,1.39,1.24,1.61,2.01
3898,2016.11.15,1.39,1.24,1.63,2.03
3899,2016.11.16,1.39,1.24,1.69,2.07
3900,2016.11.17,1.40,1.24,1.71,2.10
3901,2016.11.18,1.40,1.23,1.74,2.13
3902,2016.11.21,1.41,1.19,1.73,2.13
3903,2016.11.22,1.42,1.23,1.74,2.14
3904,2016.11.23,1.43,1.23,1.78,2.17
3905,2016.11.24,1.46,1.23,1.81,2.22
3906,2016.11.25,1.48,1.22,1.81,2.22
3907,2016.11.28,1.49,1.19,1.76,2.18
3908,2016.11.29,1.52,1.20,1.71,2.15
3909,2016.11.30,1.52,1.23,1.71,2.15
3910,2016.12.01,1.53,1.21,1.73,2.18
3911,2016.12.02,1.54,1.16,1.75,2.19
3912,2016.12.05,1.54,1.20,1.73,2.18
3913,2016.12.06,1.54,1.23,1.74,2.19
3914,2016.12.07,1.54,1.23,1.74,2.19
3915,2016.12.08,1.54,1.23,1.71,2.17
3916,2016.12.09,1.54,1.23,1.74,2.19
3917,2016.12.12,1.54,1.23,1.73,2.20
3918,2016.12.13,1.54,1.22,1.68,2.15
3919,2016.12.14,1.54,1.22,1.64,2.13
3920,2016.12.15,1.54,1.22,1.70,2.17
3921,2016.12.16,1.54,1.20,1.69,2.16
3922,2016.12.19,1.54,1.23,1.69,2.16
3923,2016.12.20,1.54,1.20,1.71,2.17
3924,2016.12.21,1.54,1.22,1.69,2.16
3925,2016.12.22,1.54,1.23,1.66,2.14
3926,2016.12.23,1.54,1.24,1.67,2.15
3927,2016.12.26,1.54,1.24,1.67,2.16
3928,2016.12.27,1.54,1.24,1.65,2.15
3929,2016.12.28,1.53,1.23,1.64,2.14
3930,2016.12.29,1.52,1.24,1.64,2.13
3931,2016.12.30,1.52,1.27,1.64,2.13
3932,2017.01.02,1.52,1.26,1.64,2.12
3933,2017.01.03,1.52,1.24,1.62,2.10
3934,2017.01.04,1.51,1.24,1.63,2.10
3935,2017.01.05,1.51,1.24,1.61,2.07
3936,2017.01.06,1.49,1.24,1.63,2.09
3937,2017.01.09,1.49,1.24,1.66,2.12
3938,2017.01.10,1.49,1.25,1.65,2.10
3939,2017.01.11,1.49,1.24,1.65,2.11
3940,2017.01.12,1.49,1.23,1.62,2.08
3941,2017.01.13,1.49,1.24,1.64,2.09
3942,2017.01.16,1.49,1.24,1.63,2.09
3943,2017.01.17,1.49,1.23,1.63,2.08
3944,2017.01.18,1.49,1.23,1.65,2.10
3945,2017.01.19,1.49,1.24,1.68,2.14
3946,2017.01.20,1.49,1.24,1.66,2.12
3947,2017.01.23,1.49,1.24,1.64,2.10
3948,2017.01.24,1.49,1.25,1.63,2.09
3949,2017.01.25,1.49,1.25,1.65,2.11
3950,2017.01.26,1.49,1.26,1.69,2.15
3951,2017.01.31,1.49,1.25,1.68,2.14
3952,2017.02.01,1.49,1.23,1.69,2.15
3953,2017.02.02,1.49,1.23,1.67,2.14
3954,2017.02.03,1.49,1.23,1.69,2.15
3955,2017.02.06,1.49,1.22,1.66,2.13
3956,2017.02.07,1.49,1.21,1.64,2.11
3957,2017.02.08,1.49,1.22,1.65,2.11
3958,2017.02.09,1.49,1.23,1.65,2.11
3959,2017.02.10,1.49,1.23,1.67,2.13
3960,2017.02.13,1.49,1.23,1.66,2.12
3961,2017.02.14,1.49,1.23,1.65,2.11
3962,2017.02.15,1.49,1.23,1.66,2.13
3963,2017.02.16,1.49,1.22,1.66,2.12
3964,2017.02.17,1.49,1.23,1.66,2.12
3965,2017.02.20,1.49,1.23,1.67,2.14
3966,2017.02.21,1.49,1.23,1.67,2.14
3967,2017.02.22,1.49,1.24,1.69,2.16
3968,2017.02.23,1.49,1.24,1.68,2.14
3969,2017.02.24,1.49,1.24,1.67,2.13
3970,2017.02.27,1.49,1.24,1.66,2.13
3971,2017.02.28,1.49,1.26,1.67,2.14
3972,2017.03.02,1.49,1.24,1.71,2.18
3973,2017.03.03,1.49,1.23,1.71,2.18
3974,2017.03.06,1.49,1.20,1.75,2.22
3975,2017.03.07,1.49,1.18,1.79,2.26
3976,2017.03.08,1.49,1.23,1.78,2.26
3977,2017.03.09,1.49,1.24,1.79,2.27
3978,2017.03.10,1.49,1.24,1.78,2.26
3979,2017.03.13,1.49,1.23,1.77,2.25
3980,2017.03.14,1.49,1.23,1.76,2.24
3981,2017.03.15,1.49,1.23,1.76,2.25
3982,2017.03.16,1.48,1.22,1.70,2.20
3983,2017.03.17,1.48,1.20,1.68,2.19
3984,2017.03.20,1.48,1.22,1.67,2.19
3985,2017.03.21,1.48,1.22,1.67,2.19
3986,2017.03.22,1.48,1.22,1.66,2.18
3987,2017.03.23,1.47,1.23,1.67,2.18
3988,2017.03.24,1.47,1.22,1.68,2.20
3989,2017.03.27,1.47,1.23,1.65,2.17
3990,2017.03.28,1.47,1.22,1.66,2.18
3991,2017.03.29,1.45,1.24,1.65,2.18
3992,2017.03.30,1.45,1.25,1.67,2.19
3993,2017.03.31,1.45,1.27,1.66,2.18
3994,2017.04.03,1.45,1.25,1.67,2.18
3995,2017.04.04,1.45,1.23,1.65,2.16
3996,2017.04.05,1.45,1.23,1.65,2.17
3997,2017.04.06,1.45,1.23,1.68,2.19
3998,2017.04.07,1.45,1.23,1.68,2.20
3999,2017.04.10,1.45,1.23,1.72,2.23
4000,2017.04.11,1.45,1.23,1.69,2.21
4001,2017.04.12,1.43,1.23,1.69,2.20
4002,2017.04.13,1.43,1.23,1.67,2.19
4003,2017.04.14,1.42,1.23,1.68,2.19
4004,2017.04.17,1.42,1.23,1.67,2.19
4005,2017.04.18,1.42,1.23,1.68,2.19
4006,2017.04.19,1.42,1.23,1.67,2.19
4007,2017.04.20,1.42,1.24,1.67,2.19
4008,2017.04.21,1.42,1.24,1.68,2.20
4009,2017.04.24,1.42,1.24,1.70,2.22
4010,2017.04.25,1.42,1.23,1.68,2.20
4011,2017.04.26,1.41,1.22,1.68,2.21
4012,2017.04.27,1.41,1.17,1.67,2.20
4013,2017.04.28,1.41,1.21,1.68,2.20
4014,2017.05.02,1.41,1.22,1.69,2.22
4015,2017.05.04,1.41,1.22,1.68,2.21
4016,2017.05.08,1.41,1.23,1.71,2.23
4017,2017.05.10,1.41,1.23,1.73,2.26
4018,2017.05.11,1.40,1.23,1.73,2.25
4019,2017.05.12,1.40,1.23,1.71,2.24
4020,2017.05.15,1.40,1.23,1.71,2.24
4021,2017.05.16,1.40,1.23,1.72,2.24
4022,2017.05.17,1.39,1.23,1.68,2.21
4023,2017.05.18,1.39,1.23,1.68,2.21
4024,2017.05.19,1.39,1.23,1.67,2.20
4025,2017.05.22,1.39,1.23,1.69,2.21
4026,2017.05.23,1.38,1.23,1.68,2.20
4027,2017.05.24,1.38,1.23,1.69,2.22
4028,2017.05.25,1.38,1.22,1.68,2.21
4029,2017.05.26,1.38,1.23,1.68,2.20
4030,2017.05.29,1.38,1.23,1.67,2.20
4031,2017.05.30,1.38,1.24,1.66,2.19
4032,2017.05.31,1.38,1.26,1.66,2.19
4033,2017.06.01,1.38,1.25,1.68,2.18
4034,2017.06.02,1.38,1.22,1.63,2.17
4035,2017.06.05,1.38,1.24,1.62,2.16
4036,2017.06.07,1.38,1.23,1.62,2.16
4037,2017.06.08,1.38,1.24,1.63,2.17
4038,2017.06.09,1.38,1.23,1.63,2.17
4039,2017.06.12,1.38,1.23,1.70,2.23
4040,2017.06.13,1.38,1.23,1.66,2.19
4041,2017.06.14,1.38,1.23,1.68,2.21
4042,2017.06.15,1.38,1.23,1.68,2.21
4043,2017.06.16,1.38,1.23,1.70,2.23
4044,2017.06.19,1.38,1.23,1.68,2.22
4045,2017.06.20,1.38,1.23,1.69,2.22
4046,2017.06.21,1.38,1.23,1.69,2.23
4047,2017.06.22,1.38,1.23,1.70,2.24
4048,2017.06.23,1.38,1.24,1.69,2.22
4049,2017.06.26,1.38,1.25,1.69,2.22
4050,2017.06.27,1.38,1.25,1.68,2.22
4051,2017.06.28,1.38,1.25,1.71,2.25
4052,2017.06.29,1.38,1.27,1.70,2.24
4053,2017.06.30,1.38,1.29,1.70,2.24
4054,2017.07.03,1.38,1.26,1.72,2.26
4055,2017.07.04,1.38,1.23,1.74,2.28
4056,2017.07.05,1.38,1.22,1.75,2.29
4057,2017.07.06,1.39,1.23,1.75,2.29
4058,2017.07.07,1.39,1.24,1.78,2.32
4059,2017.07.10,1.39,1.24,1.76,2.30
4060,2017.07.11,1.39,1.24,1.76,2.30
4061,2017.07.12,1.39,1.24,1.76,2.30
4062,2017.07.13,1.39,1.24,1.75,2.28
4063,2017.07.14,1.39,1.24,1.75,2.29
4064,2017.07.17,1.39,1.23,1.75,2.29
4065,2017.07.18,1.39,1.23,1.75,2.29
4066,2017.07.19,1.39,1.23,1.75,2.29
4067,2017.07.20,1.39,1.23,1.74,2.28
4068,2017.07.21,1.39,1.24,1.72,2.26
4069,2017.07.24,1.39,1.24,1.72,2.26
4070,2017.07.25,1.39,1.24,1.71,2.25
4071,2017.07.26,1.39,1.24,1.73,2.26
4072,2017.07.27,1.39,1.24,1.71,2.25
4073,2017.07.28,1.39,1.23,1.72,2.26
4074,2017.07.31,1.39,1.24,1.72,2.26
4075,2017.08.01,1.39,1.23,1.73,2.27
4076,2017.08.02,1.39,1.21,1.73,2.27
4077,2017.08.03,1.39,1.22,1.74,2.28
4078,2017.08.04,1.39,1.22,1.74,2.28
4079,2017.08.07,1.39,1.20,1.77,2.31
4080,2017.08.08,1.39,1.18,1.81,2.33
4081,2017.08.09,1.39,1.23,1.83,2.36
4082,2017.08.10,1.39,1.23,1.82,2.35
4083,2017.08.11,1.39,1.23,1.80,2.34
4084,2017.08.14,1.39,1.21,1.80,2.34
4085,2017.08.16,1.39,1.21,1.82,2.36
4086,2017.08.17,,1.22,,
4087,2017.08.18,1.39,1.23,1.78,2.32
4088,2017.08.21,1.39,1.23,1.78,2.33
4089,2017.08.22,1.39,1.23,1.80,2.34
4090,2017.08.23,1.39,1.23,1.80,2.34
4091,2017.08.24,1.39,1.24,1.80,2.34
4092,2017.08.25,1.39,1.24,1.76,2.31
4093,2017.08.28,1.39,1.25,1.76,2.31
4094,2017.08.29,1.38,1.25,1.77,2.32
4095,2017.08.30,1.38,1.25,1.75,2.31
4096,2017.08.31,1.38,1.27,1.75,2.30
4097,2017.09.01,1.38,1.26,1.75,2.30
4098,2017.09.04,1.38,1.25,1.78,2.34
4099,2017.09.05,1.38,1.24,1.78,2.33
4100,2017.09.06,1.38,1.24,1.78,2.32
4101,2017.09.07,1.38,1.25,1.78,2.33
4102,2017.09.08,1.38,1.25,1.76,2.30
4103,2017.09.11,1.38,1.25,1.76,2.30
4104,2017.09.12,1.38,1.26,1.75,2.30
4105,2017.09.13,1.38,1.26,1.74,2.29
4106,2017.09.14,1.38,1.26,1.74,2.29
4107,2017.09.15,1.38,1.25,1.74,2.29
4108,2017.09.18,1.38,1.25,1.74,2.29
4109,2017.09.19,1.38,1.24,1.78,2.33
4110,2017.09.20,1.38,1.25,1.78,2.32
4111,2017.09.21,1.38,1.25,1.78,2.33
4112,2017.09.22,1.38,1.25,1.78,2.32
4113,2017.09.25,1.38,1.26,1.79,2.33
4114,2017.09.26,1.38,1.25,1.83,2.38
4115,2017.09.27,1.38,1.26,1.89,2.43
4116,2017.09.28,1.38,1.26,1.89,2.43
4117,2017.09.29,1.38,1.27,1.89,2.43
4118,2017.10.10,1.38,1.26,1.94,2.48
4119,2017.10.11,1.38,1.24,1.93,2.47
4120,2017.10.12,1.38,1.25,1.90,2.44
4121,2017.10.13,1.38,1.25,1.92,2.46
4122,2017.10.16,1.38,1.25,1.93,2.47
4123,2017.10.17,1.38,1.24,1.95,2.49
4124,2017.10.18,1.38,1.24,1.94,2.48
4125,2017.10.19,1.38,1.24,2.01,2.55
4126,2017.10.20,1.38,1.24,2.09,2.63
4127,2017.10.23,1.38,1.24,2.03,2.58
4128,2017.10.24,1.38,1.24,2.06,2.61
4129,2017.10.25,1.38,1.24,2.09,2.65
4130,2017.10.26,1.38,1.25,2.18,2.73
4131,2017.10.27,1.40,1.24,2.16,2.72
4132,2017.10.30,1.40,1.23,2.14,2.70
4133,2017.10.31,1.40,1.26,2.16,2.73
4134,2017.11.01,1.40,1.24,2.14,2.71
4135,2017.11.02,1.40,1.24,2.13,2.69
4136,2017.11.03,1.40,1.24,2.13,2.69
4137,2017.11.06,1.40,1.23,2.15,2.71
4138,2017.11.07,1.40,1.25,2.13,2.70
4139,2017.11.08,1.40,1.23,2.15,2.71
4140,2017.11.09,1.40,1.24,2.15,2.71
4141,2017.11.10,1.40,1.24,2.16,2.72
4142,2017.11.13,1.41,1.25,2.18,2.74
4143,2017.11.14,1.42,1.24,2.21,2.77
4144,2017.11.15,1.43,1.24,2.18,2.74
4145,2017.11.16,1.44,1.24,2.17,2.73
4146,2017.11.17,1.45,1.24,2.17,2.73
4147,2017.11.20,1.46,1.25,2.16,2.71
4148,2017.11.21,1.47,1.25,2.16,2.71
4149,2017.11.22,1.48,1.24,2.17,2.72
4150,2017.11.23,1.49,1.25,2.15,2.67
4151,2017.11.24,1.50,1.25,2.17,2.72
4152,2017.11.27,1.50,1.26,2.15,2.71
4153,2017.11.28,1.50,1.26,2.12,2.68
4154,2017.11.29,1.51,1.26,2.11,2.67
4155,2017.11.30,1.64,1.53,2.08,2.63
4156,2017.12.01,1.66,1.48,2.08,2.64
4157,2017.12.04,1.66,1.48,2.08,2.64
4158,2017.12.05,1.66,1.47,2.09,2.55
4159,2017.12.06,1.66,1.48,2.08,2.64
4160,2017.12.07,1.66,1.49,2.09,2.65
4161,2017.12.08,1.66,1.52,2.09,2.65
4162,2017.12.11,1.66,1.52,2.09,2.64
4163,2017.12.12,1.66,1.51,2.08,2.63
4164,2017.12.13,1.66,1.50,2.08,2.63
4165,2017.12.14,1.66,1.50,2.08,2.63
4166,2017.12.15,1.66,1.51,2.08,2.63
4167,2017.12.18,1.66,1.50,2.09,2.64
4168,2017.12.19,1.66,1.50,2.10,2.64
4169,2017.12.20,1.66,1.51,2.09,2.64
4170,2017.12.21,1.66,1.53,2.09,2.64
4171,2017.12.22,1.66,1.51,2.13,2.68
4172,2017.12.26,1.66,1.52,2.13,2.68
4173,2017.12.27,1.66,1.51,2.15,2.69
4174,2017.12.28,1.66,1.55,2.13,2.68
4175,2017.12.29,1.66,1.58,2.14,2.68
4176,2018.01.02,1.66,1.52,2.12,2.66
4177,2018.01.03,1.66,1.50,2.13,2.66
4178,2018.01.04,1.66,1.48,2.14,2.68
4179,2018.01.05,1.66,1.47,2.10,2.64
4180,2018.01.08,1.66,1.46,2.14,2.67
4181,2018.01.09,1.66,1.49,2.15,2.68
4182,2018.01.10,1.66,1.51,2.17,2.71
4183,2018.01.11,1.66,1.50,2.15,2.69
4184,2018.01.12,1.66,1.50,2.17,2.71
4185,2018.01.15,1.66,1.50,2.22,2.75
4186,2018.01.16,1.66,1.50,2.23,2.75
4187,2018.01.17,1.65,1.49,2.23,2.75
4188,2018.01.18,1.65,1.49,2.17,2.70
4189,2018.01.19,1.65,1.49,2.17,2.70
4190,2018.01.22,1.65,1.49,2.20,2.73
4191,2018.01.23,1.65,1.49,2.19,2.73
4192,2018.01.24,1.65,1.49,2.20,2.73
4193,2018.01.25,1.65,1.49,2.22,2.75
4194,2018.01.26,1.65,1.49,2.22,2.76
4195,2018.01.29,1.65,1.49,2.28,2.81
4196,2018.01.30,1.65,1.49,2.30,2.83
4197,2018.01.31,1.65,1.54,2.27,2.81
4198,2018.02.01,1.65,1.50,2.25,2.79
4199,2018.02.02,1.65,1.46,2.25,2.79
4200,2018.02.05,1.65,1.48,2.29,2.82
4201,2018.02.06,1.65,1.47,2.25,2.79
4202,2018.02.07,1.65,1.49,2.25,2.78
4203,2018.02.08,1.65,1.47,2.27,2.80
4204,2018.02.09,1.65,1.50,2.27,2.68
4205,2018.02.12,1.65,1.51,2.30,2.84
4206,2018.02.13,1.65,1.51,2.28,2.82
4207,2018.02.14,1.65,1.51,2.27,2.81
4208,2018.02.19,1.65,1.50,2.30,2.84
4209,2018.02.20,1.65,1.48,2.32,2.85
4210,2018.02.21,1.65,1.48,2.31,2.85
4211,2018.02.22,1.65,1.49,2.30,2.84
4212,2018.02.23,1.65,1.48,2.29,2.83
4213,2018.02.26,1.65,1.48,2.26,2.81
4214,2018.02.27,1.65,1.50,2.26,2.81
4215,2018.02.28,1.65,1.51,2.27,2.82
4216,2018.03.02,1.65,1.50,2.29,2.84
4217,2018.03.05,1.65,1.46,2.31,2.85
